text,centroids_id,dist_score
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหมครับ,5,3.510833468576701e-16
เรียนยากไหมครับ ,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหมครับ,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหม ,5,3.510833468576701e-16
เรียนยากไหมคะ,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหมครับ ,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหมคะ,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหมคะ,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหมครับ,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหมครับ,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหมครับ,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
เรียนยากไหมครับ,5,3.510833468576701e-16
เรียนยากไหม,5,3.510833468576701e-16
ขอเว็บไซต์สาขาหน่อยครับ,6,1.2412670766236366e-16
ขอเว็บไซต์สาขาหน่อย,6,1.2412670766236366e-16
ขอเว็บไซต์สาขาหน่อย,6,1.2412670766236366e-16
ขอเว็บไซต์สาขาหน่อย,6,1.2412670766236366e-16
ขอเว็บไซต์สาขาหน่อย,6,1.2412670766236366e-16
ขอเว็บไซต์สาขาหน่อยค่ะ,6,1.2412670766236366e-16
ขอเว็บไซต์สาขาหน่อยค่ะ,6,1.2412670766236366e-16
ค่าเทอมเท่าไหร่,7,1.9229626863835638e-16
ค่าเทอมเท่าไหร่,7,1.9229626863835638e-16
ค่าเทอมเท่าไหร่ครับ ,7,1.9229626863835638e-16
ค่าเทอมเท่าไหร่,7,1.9229626863835638e-16
ค่าเทอมเท่าไหร่,7,1.9229626863835638e-16
ค่าเทอมเท่าไหร่ครับ,7,1.9229626863835638e-16
ค่าเทอมเท่าไหร่,7,1.9229626863835638e-16
ค่าเทอมเท่าไหร่,7,1.9229626863835638e-16
ค่าเทอมเท่าไหร่,7,1.9229626863835638e-16
ค่าเทอมเท่าไหร่,7,1.9229626863835638e-16
ค่าเทอมเท่าไหร่,7,1.9229626863835638e-16
ค่าเทอมเท่าไหร่ครับ,7,1.9229626863835638e-16
ขอดูหลักสูตรหน่อยค่ะ,8,1.2412670766236366e-16
ขอดูหลักสูตรหน่อย,8,1.2412670766236366e-16
ขอดูหลักสูตรหน่อย,8,1.2412670766236366e-16
ขอดูหลักสูตรหน่อย,8,1.2412670766236366e-16
ขอดูหลักสูตรหน่อย,8,1.2412670766236366e-16
ขอดูหลักสูตรหน่อย,8,1.2412670766236366e-16
ขอดูหลักสูตรหน่อย ,8,1.2412670766236366e-16
ขอดูหลักสูตรหน่อย,8,1.2412670766236366e-16
ขอดูหลักสูตรหน่อย,8,1.2412670766236366e-16
ขอดูหลักสูตรหน่อย,8,1.2412670766236366e-16
มีหอพักไหม,9,1.5700924586837752e-16
มีหอพักไหม,9,1.5700924586837752e-16
มีหอพักไหม,9,1.5700924586837752e-16
มีหอพักไหม,9,1.5700924586837752e-16
มีหอพักไหมครับ,9,1.5700924586837752e-16
มีหอพักไหม,9,1.5700924586837752e-16
มีหอพักไหม,9,1.5700924586837752e-16
เรียนกี่ปี,10,0.0
เรียนกี่ปีครับ,10,0.0
เรียนกี่ปีครับ ,10,0.0
เรียนกี่ปีคะ,10,0.0
เรียนกี่ปีครับ,10,0.0
เรียนกี่ปีครับ,10,0.0
ขอเว็บสาขาหน่อย,11,5.551115123125783e-17
ขอเว็บสาขาหน่อย,11,5.551115123125783e-17
ขอเว็บสาขาหน่อย,11,5.551115123125783e-17
ขอเว็บสาขาหน่อย,11,5.551115123125783e-17
ขอเว็บสาขาหน่อย,11,5.551115123125783e-17
ขอเว็บสาขาหน่อย ,11,5.551115123125783e-17
ขอเว็บสาขาหน่อย,11,5.551115123125783e-17
จบไปทำอะไร,12,0.0
จบไปทำอะไร,12,0.0
จบไปทำอะไรคะ,12,0.0
จบไปทำอะไร ,12,0.0
จบไปทำอะไร,12,0.0
จบไปทำอะไรครับ,12,0.0
จบไปทำอะไร,12,0.0
จบไปทำอะไร,12,0.0
หวัดดีครับ,13,0.0
หวัดดีครับ,13,0.0
หวัดดีครับ,13,0.0
หวัดดีครับ,13,0.0
หวัดดี,13,0.0
หวัดดี ,13,0.0
ลงทะเบียนเรียนวันไหน,14,1.9229626863835638e-16
ลงทะเบียนเรียนวันไหน ,14,1.9229626863835638e-16
ลงทะเบียนเรียนวันไหน,14,1.9229626863835638e-16
ลงทะเบียนเรียนวันไหน ,14,1.9229626863835638e-16
ลงทะเบียนเรียนวันไหน ,14,1.9229626863835638e-16
ลงทะเบียนเรียนวันไหนครับ,14,1.9229626863835638e-16
ลงทะเบียนเรียนวันไหน ,14,1.9229626863835638e-16
ลงทะเบียนเรียนวันไหน,14,1.9229626863835638e-16
ลงทะเบียนเรียนวันไหน ,14,1.9229626863835638e-16
ลงทะเบียนเรียนวันไหน,14,1.9229626863835638e-16
ลงทะเบียนเรียนวันไหนครับ,14,1.9229626863835638e-16
ลงทะเบียนเรียนตอนไหน,15,5.551115123125783e-17
ลงทะเบียนเรียนตอนไหน,15,5.551115123125783e-17
ลงทะเบียนเรียนตอนไหนครับ,15,5.551115123125783e-17
ลงทะเบียนเรียนตอนไหน,15,5.551115123125783e-17
ลงทะเบียนเรียนตอนไหน,15,5.551115123125783e-17
ลงทะเบียนเรียนตอนไหน,15,5.551115123125783e-17
ลงทะเบียนเรียนตอนไหน,15,5.551115123125783e-17
สมัครเรียนยังไง,16,1.5700924586837752e-16
สมัครเรียนยังไง,16,1.5700924586837752e-16
สมัครเรียนยังไง,16,1.5700924586837752e-16
สมัครเรียนยังไง,16,1.5700924586837752e-16
สมัครเรียนยังไง,16,1.5700924586837752e-16
สมัครเรียนยังไง,16,1.5700924586837752e-16
สมัครเรียนยังไง,16,1.5700924586837752e-16
สมัครเรียนยังไง,16,1.5700924586837752e-16
สมัครเรียนยังไง,16,1.5700924586837752e-16
สมัครเรียนยังไง,16,1.5700924586837752e-16
สมัครเรียนยังไง,16,1.5700924586837752e-16
ติดต่อสาขายังไง,17,1.2412670766236366e-16
ติดต่อสาขายังไง,17,1.2412670766236366e-16
ติดต่อสาขายังไงคะ,17,1.2412670766236366e-16
ติดต่อสาขายังไง,17,1.2412670766236366e-16
ติดต่อสาขายังไง,17,1.2412670766236366e-16
ติดต่อสาขายังไง,17,1.2412670766236366e-16
ติดต่อสาขายังไง,17,1.2412670766236366e-16
ติดต่อสาขายังไง,17,1.2412670766236366e-16
ค่าเทอมเท่าไรคะ,18,1.5700924586837752e-16
ค่าเทอมเท่าไรคะ,18,1.5700924586837752e-16
ค่าเทอมเท่าไร,18,1.5700924586837752e-16
ค่าเทอมเท่าไรคะ,18,1.5700924586837752e-16
ค่าเทอมเท่าไรคะ,18,1.5700924586837752e-16
ค่าเทอมเท่าไรคะ,18,1.5700924586837752e-16
ขอบคุณครับ,19,0.0
ขอบคุณค่ะ,19,0.0
ขอบคุณ,19,0.0
ขอบคุณครับ,19,0.0
ขอบคุณค่ะ,19,0.0
ขอบคุณครับ,19,0.0
ขอบคุณครับ,19,0.0
ขอบคุณครับ,19,0.0
ขอบคุณครับ,19,0.0
ขอบคุณครับ,19,0.0
ขอบคุณครับ,19,0.0
ขอบคุณครับ,19,0.0
ขอบคุณ,19,0.0
ขอบคุณครับ,19,0.0
ขอบคุณค่ะ,19,0.0
ขอบคุณ,19,0.0
ขอบคุณมากๆครับ,20,1.5700924586837752e-16
ขอบคุณมากๆครับ,20,1.5700924586837752e-16
ขอบคุณมากๆ,20,1.5700924586837752e-16
ขอบคุณมากๆครับ,20,1.5700924586837752e-16
ขอบคุณมากๆ ค่ะ,20,1.5700924586837752e-16
ขอบคุณมากๆครับ,20,1.5700924586837752e-16
